id,prediction,loss
444616,5319,7743
444618,2766,5816
444619,1368,1832
444622,1441,1128
444626,2314,2161
444628,3370,2335
444630,1262,1145
444631,1553,1544
444633,2006,4154
444638,2032,696.9
444639,670,782.3
444641,5319,3902
444646,1300,1294
444650,850.4,654.9
444653,2431,1925
444654,3013,2399
444655,1079,343.4
444659,2431,5498
444663,1368,1187
444666,1079,599.4
444668,1079,1362
444672,8058,9830
444676,2399,1730
444678,1814,901.1
444687,2701,4999
444689,1.249e+04,8508
444692,3273,5821
444695,1662,1702
444699,1.072e+04,2.407e+04
444703,4702,1.023e+04
444705,1586,1099
444708,4048,2167
444710,1220,321.6
444711,2120,3518
444713,3273,381.9
444716,5368,1.1e+04
444718,1441,4472
444719,6255,8149
444721,1114,747.8
444722,937.8,1273
444723,753.4,355.1
444727,2314,712.9
444729,9782,1.04e+04
444737,1300,658.7
444739,5886,5048
444740,5153,1429
444744,1667,779.1
444752,1662,2646
444754,1114,479.7
444755,1553,1277
444760,2006,2054
444761,2284,3024
444762,3730,4238
444764,2619,2238
444765,2431,4080
444766,1441,4025
444768,3370,3788
444769,1156,1128
444771,3715,4650
444776,1473,1014
444778,2206,593.5
444779,4211,4790
444782,2562,5600
444788,4211,4123
444790,1.2e+04,692.4
444791,2878,3934
444793,6255,8980
444796,1553,1590
444799,1067,1741
444801,1638,1743
444803,753.4,710
444808,3467,3668
444811,1262,1092
444813,1526,641.2
444814,3273,4936
444817,5616,5584
444820,3273,1.01e+04
444822,1851,2709
444824,2266,2553
444827,4048,5315
444829,1754,1610
444834,2266,1917
444838,1746,1392
444841,1754,928.4
444844,3141,2537
444846,1163,3346
444847,7711,1.115e+04
444849,1368,1489
444856,1613,1388
444860,1300,1252
444862,564.1,715.4
444868,2562,2604
444870,804.2,543.6
444874,1904,1324
444875,4844,5285
444879,3730,7511
444882,1.072e+04,1413
444885,1393,1139
444893,1049,691.2
444901,1904,1084
444905,2562,1430
444910,1368,730
444916,1191,1592
444917,1450,1440
444918,1768,1394
444920,2814,2293
444921,2266,1863
444922,7711,3922
444923,2037,2017
444926,4184,5401
444931,3632,6321
444932,6255,7437
444934,3467,3635
444936,2092,6580
444938,1662,676.5
444942,3467,4782
444944,576.9,246.3
444947,1969,2581
444948,1667,2419
444949,2701,2765
444951,5319,6866
444956,2431,1908
444958,1262,745.4
444963,1013,933.8
444964,1262,1469
444966,4369,6497
444967,1262,1793
444972,6255,5404
444978,4184,7586
444981,3273,1510
444982,3013,980.1
444985,1614,684.2
444986,2092,1506
444987,1555,2768
444989,3273,5131
444990,1811,1740
444991,4582,6908
445000,1553,820.1
445004,1526,915.5
445005,1851,1857
445011,4369,4519
445013,2766,2492
445021,3715,3214
445025,2284,2574
445029,3141,2145
445035,937.8,647.3
445036,1044,648.2
445040,1163,931.2
445041,2701,3097
445042,2266,1505
445044,804.2,663.7
445048,1156,982.5
445051,1614,2843
445060,1526,1850
445066,8667,1.098e+04
445073,2281,1892
445075,3730,3253
445078,4754,5392
445079,5319,2330
445081,1068,984.2
445085,1114,6148
445087,3370,4568
445088,2266,4701
445090,3730,5931
445095,7163,9239
445096,2206,3944
445098,2878,3018
445099,1677,1008
445102,1067,684.5
445106,1526,2220
445107,2890,1875
445110,898.7,1284
445113,1342,1330
445115,4211,2451
445117,2661,3245
445124,4211,4003
445125,1300,691.5
445136,5139,5213
445138,482.9,318.4
445142,2562,1042
445144,1677,6011
445145,4085,2665
445149,3715,2490
445151,1553,1599
445153,1904,1491
445164,2431,1.092e+04
445165,1309,1199
445168,1614,1336
445169,2562,3209
445170,3875,5343
445171,5386,6869
445175,911.2,696.4
445176,1262,2996
445182,2597,1631
445185,4844,3712
445188,2266,3327
445191,2206,4104
445193,4582,8120
445198,832.3,1820
445207,1553,1107
445210,8667,7517
445213,1691,2177
445216,1662,1355
445218,5048,6410
445222,937.8,785.6
445225,1764,4415
445229,4844,7419
445233,2890,872.7
445239,1163,937.6
445242,2597,940.6
445243,4085,2367
445247,1754,1.223e+04
445253,1814,671.3
445255,2092,1580
445260,1368,2476
445261,4844,9122
445266,4582,7879
445267,2266,2341
445269,832.3,1719
445273,1262,383.2
445274,1013,640.5
445278,1363,656
445282,2490,2946
445284,1.072e+04,1.211e+04
445285,4048,5093
445289,4574,2125
445299,3044,3956
445300,1220,937
445301,1262,1663
445305,2120,2058
445312,4369,6370
445315,1614,1412
445319,1774,2272
445321,1969,2213
445323,1044,1517
445328,1450,1244
445329,937.8,1462
445330,1526,3550
445336,2890,1079
445337,777.2,750.4
445340,6255,6065
445345,1079,1546
445349,1300,676.7
445350,2309,1075
445354,1114,1835
445358,2878,2990
445360,2597,3835
445366,2266,956.7
445370,4582,3851
445371,1114,621.4
445375,1342,755.4
445376,2032,1896
445383,3141,2582
445385,3273,2302
445391,1044,1139
445395,1114,938.4
445397,1583,1313
445399,1163,568.8
445402,3206,5472
445403,804.2,1040
445404,2947,1904
445405,1393,710.5
445408,1368,1401
445410,2206,1693
445412,8058,7385
445413,1101,590.8
445414,1342,2630
445416,2408,1671
445418,4702,5556
445419,911.2,647.9
445420,2701,2675
445423,1262,4514
445425,1305,2480
445429,1851,3001
445433,2006,1877
445435,2006,3030
445440,1677,1657
445441,1697,1274
445447,3013,2720
445448,1614,804.1
445450,2032,783.7
445463,1040,901.5
445468,2890,6368
445470,1610,3402
445471,1191,524.1
445472,970.6,1350
445473,1851,1407
445476,2431,1674
445481,1840,3375
445492,544.4,779.3
445493,4826,6225
445494,4085,4414
445497,757.3,566.4
445506,3141,3510
445509,1342,1054
445511,1040,797
445514,832.3,579.5
445516,3082,1915
445519,1400,759
445520,2092,1266
445534,1013,1201
445538,2032,3725
445539,1044,1776
445542,6255,6633
445544,1262,3696
445551,1163,568.2
445552,4048,8316
445557,2408,1714
445558,832.3,3833
445560,6710,6424
445567,2206,3901
445571,2408,4110
445572,7711,7701
445573,4582,3939
445576,1013,994.8
445579,1754,3362
445582,1393,868.8
445587,1262,869.9
445588,2597,1085
445589,5913,5024
445599,2619,1746
445605,1156,5553
445606,2006,3295
445608,1220,810
445611,3323,1974
445612,4085,9787
445616,3467,2509
445617,3730,2865
445618,1262,1415
445622,1929,2593
445623,2597,1449
445624,3044,5757
445626,4034,2508
445627,3013,2197
445629,1441,941.3
445630,753.4,946.6
445636,7163,8788
445638,2701,6863
445642,8491,7985
445647,2206,1293
445648,1114,774.5
445649,1586,539.2
445650,4184,2688
445658,4844,4378
445660,7516,6798
445664,7163,1.135e+04
445668,1262,1510
445670,1697,1847
445671,1731,1428
445676,1441,398.6
445681,911.2,785.1
445684,1731,350.9
445685,1313,669.8
445686,3632,1752
445687,1754,1948
445688,3632,2507
445690,2701,1781
445697,3044,4050
445700,3323,2627
445701,1174,528.9
445704,2266,5731
445710,1262,431
445711,712.1,1107
445713,1013,2977
445715,1309,585.1
445716,1450,1539
445720,4369,5698
445734,1313,1774
445735,2006,1547
445737,1662,1867
445742,1457,1610
445748,1.2e+04,1.671e+04
445752,7222,1.137e+04
445756,2037,1096
445757,1840,1540
445758,2193,2003
445759,1305,1612
445764,2266,2835
445768,2006,3420
445773,2092,2932
445777,6255,3321
445779,1049,871.8
445780,7163,9281
445782,911.2,626.8
445793,1865,1134
445797,2672,2078
445798,2408,2458
445799,2266,3701
445805,3082,2219
445806,1174,836.7
445814,1526,2371
445815,2242,3015
445817,2037,1168
445822,1586,3997
445828,1220,974.9
445832,1553,786.9
445833,3044,3518
445835,832.3,1285
445837,3467,6949
445838,3273,3002
445842,1697,814.4
445843,1339,798.8
445846,2915,2972
445852,6684,9525
445853,1309,4947
445854,1067,1222
445861,2766,1468
445864,1262,1198
445865,1677,805.2
445866,1163,737.2
445867,3715,3702
445868,4048,3788
445877,924.1,675.6
445878,2193,1594
445885,2597,1038
445886,4369,2118
445888,3082,1934
445889,2890,2693
445893,850.4,1016
445894,2120,1154
445896,2092,1593
445898,1156,1130
445903,3715,6940
445904,1450,1178
445910,1163,2875
445911,1114,966.4
445912,2431,1648
445914,1667,1383
445915,1754,1809
445916,1114,910.7
445919,1586,992.9
445922,6255,1.238e+04
445925,1393,2803
445929,1677,900.9
445932,1441,1291
445933,712.1,921.2
445936,2751,3633
445940,2206,2691
445941,1313,852
445942,1163,922.3
445943,1363,759.9
445947,3467,3793
445956,4844,5358
445958,1262,753.4
445960,2431,988.3
445962,1904,741.5
445966,1339,693.2
445971,1300,1063
445980,1339,1844
445983,1450,834.6
445985,1554,1657
445993,3875,6246
445997,1904,2896
445998,5913,6662
446004,1450,1016
446006,1890,2235
446008,1774,2217
446009,5368,1.661e+04
446011,1163,1053
446017,1691,2610
446021,3715,5013
446036,1754,3982
446037,2597,6412
446040,3206,2413
446048,1079,1271
446050,1013,373.1
446052,3370,1613
446054,2014,1783
446058,5319,9719
446061,1677,991.4
446063,1638,1444
446065,3323,1291
446066,2947,6515
446067,3044,1597
446071,2006,2529
446073,3875,5786
446074,1441,1510
446075,2947,2307
446077,4844,1709
446080,1638,1007
446082,1583,2251
446084,1697,2705
446087,7087,1.453e+04
446090,1400,475.7
446091,1614,929.6
446093,2266,5404
446094,1697,731.6
446097,3206,1517
446098,1114,458.9
446101,2266,2440
446102,2120,781.8
446104,2408,2595
446105,1262,810.6
446107,2399,1343
446109,832.3,805.2
446111,2266,3448
446113,1890,1958
446117,4835,4171
446118,4844,5169
446119,1163,1472
446121,1163,993.7
446122,1220,900.6
446124,2597,1913
446125,2120,4848
446127,1114,782.5
446128,3467,1720
446129,2399,4702
446132,1638,1032
446138,3715,4521
446144,1860,3032
446145,2314,1719
446150,2193,1203
446154,1305,966.5
446163,1526,1517
446164,3467,3589
446167,3467,5123
446172,1013,954
446173,2947,3024
446175,7711,1.457e+04
446176,1904,701.5
446181,3370,2670
446182,2242,2428
446184,4702,2085
446185,2562,778.9
446195,1040,495.2
446198,4211,3227
446200,5913,7982
446203,1969,4438
446204,3206,1582
446208,4702,4613
446214,1691,3034
446215,2399,4978
446220,1450,2139
446222,1262,1494
446223,1.072e+04,2.662e+04
446230,1811,2253
446233,1553,402.1
446234,3875,3602
446235,2766,2505
446237,5162,6397
446238,2037,2823
446241,911.2,852.4
446242,1526,366.6
446245,4835,5908
446246,9485,7998
446253,1220,481.5
446265,2701,2168
446267,2408,2383
446268,1865,1319
446272,1811,1271
446276,1662,3644
446288,1754,1314
446291,3323,4037
446292,3715,9209
446295,1.083e+04,1.051e+04
446301,8058,9136
446303,2006,901
446307,1814,3430
446308,3715,1779
446310,5616,7589
446316,644.1,1928
446319,2266,3350
446327,3946,6467
446332,3582,2034
446333,2206,971.8
446334,1731,2713
446335,832.3,1576
446338,6255,9086
446351,1049,1550
446352,753.4,473.9
446356,3206,1876
446363,1526,4135
446365,4826,5993
446371,2890,3738
446375,2562,3043
446376,3370,6289
446377,1262,2847
446384,1114,1142
446385,1393,2360
446390,2266,2979
446392,1731,1762
446393,2597,3097
446394,4844,3446
446395,1220,1329
446402,2284,2263
446403,1163,799.9
446404,4085,4485
446405,4369,3422
446408,2947,1242
446422,4582,4674
446423,2206,1042
446433,1677,1732
446437,1163,749
446438,2890,3608
446442,4445,2756
446443,1697,644.9
446448,5153,5042
446451,970.6,1462
446457,2766,4343
446462,2562,2944
446465,2597,2980
446473,1114,1588
446474,2801,1972
446476,2399,4611
446479,4048,6674
446483,4470,4711
446488,4048,5599
446494,1731,1692
446496,1890,1829
446499,2756,1476
446500,2309,1725
446502,2619,1162
446508,1300,971.2
446512,1553,1169
446514,4332,3764
446516,1553,2512
446518,2814,1526
446520,2120,2950
446523,3141,3178
446526,2037,3269
446527,2701,1780
446528,3582,1763
446529,3273,1237
446532,6684,1.189e+04
446534,911.2,1058
446536,1342,3718
446537,1040,944.3
446540,1450,1290
446546,3618,5022
446548,4826,8678
446550,2115,2060
446553,1040,692.8
446556,1220,735.8
446562,4826,6742
446563,3730,4056
446570,5319,9457
446571,435.2,134.2
446573,3273,843.7
446575,3044,2766
446582,1305,1611
446583,798.5,742.9
446584,921.2,639.3
446587,1300,753.9
446590,5139,4340
446605,5153,6318
446607,2092,1601
446613,1079,1237
446615,1526,2342
446624,1811,1653
446625,3044,2773
446628,1163,1140
446630,3467,2643
446632,7711,7450
446636,2814,5309
446644,1583,840.2
446645,1220,605.9
446647,1904,2022
446648,1697,3221
446650,2801,764.6
446659,1262,1035
446661,1368,1699
446664,6897,5700
446666,3141,3936
446669,1697,2750
446671,5913,6863
446672,1300,728.5
446675,1393,878.4
446686,4574,6155
446693,937.8,802.9
446697,1450,2723
446698,1079,374.7
446708,7711,1.756e+04
446715,7516,9965
446716,777.2,1061
446720,1262,534.7
446723,3467,4236
446727,1553,3262
446728,9227,1.398e+04
446729,1811,1066
446732,4369,2724
446736,2766,2019
446737,3082,2003
446738,1697,3342
446741,3875,4775
446742,7711,7062
446747,1101,1629
446748,4048,2968
446751,1079,904.1
446753,3323,3700
446755,1114,985.7
446761,2814,2549
446762,2120,1221
446766,1305,1302
446767,1300,1021
446768,1526,3800
446769,1441,1657
446770,1691,864.6
446781,1305,572.4
446782,8667,1.649e+04
446783,1691,2283
446784,1.399e+04,9825
446786,1220,2070
446788,4184,6253
446790,1.311e+04,8830
446793,1262,2893
446799,1220,2791
446805,1.399e+04,3.619e+04
446807,2701,3395
446812,2672,4228
446814,1851,3504
446816,970.6,613.3
446818,1929,1174
446825,1697,3083
446833,1313,1467
446834,2766,3175
446835,1774,696.9
446837,1393,3070
446841,1457,1578
446845,1638,2541
446847,1013,805.6
446850,1811,3299
446851,1114,1929
446857,1638,1397
446860,804.2,912.3
446862,2032,2119
446863,7711,8002
446864,1526,1335
446871,2266,2730
446877,1.083e+04,1.719e+04
446880,5517,1804
446882,2032,3113
446885,5386,6169
446886,1114,1208
446887,6475,6627
446890,2281,3052
446891,2814,2890
446899,911.2,865.1
446905,2701,2100
446908,1754,1346
446909,6897,7673
446912,1526,3477
446916,850.4,1508
446920,970.6,655
446921,1067,1192
446925,1313,780.2
446931,1754,1058
446935,1904,2087
446936,2092,2485
446937,1013,1486
446939,2399,5419
446942,2814,1806
446948,644.1,634.6
446950,2431,3480
446952,4048,4316
446953,1262,733.9
446955,5386,2301
446957,1929,3328
446960,1890,2773
446961,2014,3957
446963,2562,1713
446966,2766,2020
446968,2562,1675
446969,1774,1196
446971,2801,1429
446979,1746,4307
446981,2431,1997
446985,1163,829.4
446989,1613,818.1
446997,1114,1296
446998,2006,658.1
447000,4582,3259
447002,1969,5523
447007,1114,1714
447008,1342,1442
447012,1393,1882
447013,4332,3716
447015,1163,1123
447018,1163,1966
447020,1339,1442
447035,1691,2726
447036,1156,5123
447038,1220,533.6
447039,2309,1970
447047,1393,3111
447048,832.3,701.2
447050,1339,1082
447053,1768,1179
447054,1216,751.1
447057,2266,1764
447058,1904,4069
447059,3323,1837
447060,1262,1235
447061,970.6,1268
447066,1220,1051
447068,3206,2448
447075,3946,4231
447076,4574,4027
447078,5517,2104
447079,2309,1340
447082,2399,2091
447084,2242,1049
447088,2431,2411
447095,1851,2703
447100,4211,5941
447107,1013,2228
447108,1473,1948
447111,525.2,278.2
447124,4582,2013
447127,1220,839.5
447136,911.2,828
447138,1174,4626
447141,1754,842.2
447142,2431,3488
447143,2032,1132
447144,1300,607.8
447146,898.7,405.1
447149,1904,1843
447155,1.108e+04,1.127e+04
447156,2314,4983
447157,1013,473.9
447158,2408,1759
447163,1583,595.2
447165,1262,1317
447167,1013,1136
447180,1342,916.4
447183,1393,1347
447184,3875,2226
447194,1156,826.7
447195,1614,1064
447197,2751,4646
447199,2701,2040
447201,1890,1785
447204,2597,3960
447208,3582,3388
447209,1811,844.4
447210,1368,1367
447211,1393,2878
447214,2766,2186
447218,1.083e+04,1.385e+04
447220,1393,999.9
447227,3206,9050
447230,4048,2029
447235,5913,6128
447236,1163,1779
447239,1814,2676
447240,6475,5857
447245,3273,4372
447247,2242,1712
447251,1814,1880
447253,798.5,954.8
447255,2890,2885
447256,1814,2441
447257,3618,4056
447263,1865,2243
447267,1904,2727
447268,2242,1344
447282,911.2,356.5
447287,2037,3740
447288,1774,1856
447290,1814,1657
447291,4582,2508
447298,1339,2033
447303,2120,2858
447305,1851,1077
447308,1904,2190
447314,970.6,1095
447317,4048,2235
447318,3013,2211
447322,4142,4460
447328,937.8,843.8
447344,5153,4226
447347,2801,2425
447350,777.2,464.3
447351,1768,1419
447355,1811,1197
447356,5368,4485
447358,1114,2008
447367,3273,3354
447368,2120,1831
447374,1638,4681
447376,1079,746.6
447379,1156,1710
447380,1339,1320
447381,2092,2690
447382,1262,1263
447390,970.6,950.3
447392,8189,1.652e+04
447393,2120,2813
447395,1450,1233
447398,1262,1831
447400,924.1,766.9
447406,1691,938
447417,1313,1593
447419,2309,2117
447423,1040,1106
447426,5616,6384
447428,2399,2506
447429,2431,466.8
447433,1262,1231
447434,3141,2334
447435,1662,2076
447436,1553,2258
447439,3370,2226
447440,1840,1086
447442,4844,3098
447443,1851,3125
447446,1667,583.5
447448,6255,1.06e+04
447453,2006,2814
447455,6255,1190
447456,5386,2788
447459,1262,1615
447460,1441,1981
447467,1638,1540
447471,2006,997.5
447479,3206,2418
447484,1262,2024
447491,3730,3870
447493,1114,800
447497,1851,1364
447498,1662,1198
447504,1163,565.8
447508,1677,3877
447513,1526,2499
447520,1811,1530
447524,2206,1102
447525,3044,1573
447526,1731,1839
447528,4085,4565
447531,2890,3372
447532,4211,6949
447534,2408,3370
447538,5616,837.3
447541,1220,823.8
447547,2092,3798
447553,4835,1610
447556,1614,1367
447558,1754,1673
447563,1851,3410
447564,6255,4776
447568,937.8,1107
447578,804.2,1282
447580,970.6,1243
447588,1068,1312
447592,3044,3120
447593,2701,6394
447595,1969,1320
447601,2947,3444
447602,1553,911.5
447607,2092,1403
447614,1342,1093
447616,2814,2459
447618,1049,732.1
447622,3715,4265
447623,8058,8292
447628,3715,3417
447630,1163,4423
447633,4702,6981
447635,1342,2294
447636,5386,8158
447641,1313,692.6
447644,1890,1104
447646,937.8,669.9
447649,1614,4759
447653,1393,1534
447655,3273,5931
447660,2092,2981
447666,1754,3156
447668,1156,1536
447672,6684,7378
447675,1300,1431
447680,1313,690.3
447683,1262,1120
447686,1969,2684
447689,1457,901.3
447696,6255,7275
447699,2314,2046
447701,1677,1068
447702,2266,1348
447706,2092,636.5
447707,1865,3442
447709,2399,2563
447710,1555,2113
447714,1553,2210
447716,1309,1611
447719,5616,5679
447720,2006,2981
447722,2037,1138
447723,1904,2356
447724,4702,6675
447725,2431,5585
447729,3141,6376
447731,2206,1274
447733,1904,3352
447734,1068,1442
447741,1526,1960
447742,970.6,1718
447746,1754,2596
447751,1163,862
447753,2947,1675
447756,1079,894.4
447758,3206,3029
447761,924.1,1304
447766,4211,6178
447768,1044,701.8
447770,1313,860.2
447772,1.311e+04,1.865e+04
447774,2399,2761
447777,5913,1.186e+04
447779,1262,1177
447780,1114,8006
447781,2309,3211
447787,1079,1247
447788,1731,1886
447792,4582,4084
447796,6710,6056
447799,1662,587.7
447800,1553,1161
447806,2092,1739
447808,8189,3848
447810,5517,8160
447813,3868,2733
447816,3632,3602
447820,1610,5242
447821,2619,700
447828,1526,1985
447830,2266,1601
447833,2032,1545
447836,3730,5420
447838,3370,5910
447841,1114,1582
447847,1774,3264
447849,2006,3761
447850,1677,3264
447860,2408,2714
447861,2120,3156
447862,1220,826.3
447863,2672,2205
447866,1553,3126
447867,3618,4646
447872,1840,1441
447874,1614,962.5
447875,1079,896.8
447877,1457,3571
447880,1262,831.3
447888,1441,1793
447892,1610,3126
447897,1969,1620
447898,1441,1224
447906,2890,2027
447910,1262,3409
447913,970.6,517.8
447916,6255,5803
447922,1851,1595
447924,2431,3051
447925,1309,2492
447928,1368,2660
447937,1044,948
447938,3875,1452
447941,1262,1886
447946,4184,6306
447947,5319,6412
447952,2562,1448
447954,2399,6225
447955,1262,1303
447956,1262,1395
447958,2597,1.089e+04
447964,1754,2713
447967,1079,1826
447969,3013,7765
447970,1553,1637
447973,2266,940
447974,4844,7494
447977,911.2,531.3
447978,1156,556
447986,3141,1400
447988,2766,2739
447994,4844,6733
447999,1220,311.4
448000,2562,2737
448003,1313,423.3
448005,2006,2575
448007,1610,1393
448012,1441,885
448016,6255,6190
448020,1220,1533
448021,1677,5011
448022,3273,4715
448023,5517,7593
448024,1677,1935
448027,3370,4068
448029,1363,658.4
448034,3618,6355
